question_id,student_id,test_no,subject,topic,difficulty,is_correct,mistake_type,time_taken_sec,expected_time_sec
431,3,3,Mathematics,Number Theory,medium,1,none,128.3,100
432,3,3,Mathematics,Number Theory,easy,1,none,70.1,60
433,4,1,Mathematics,Algebra,easy,1,none,84.4,60
434,4,1,Mathematics,Algebra,easy,1,none,109.8,60
435,4,1,Mathematics,Algebra,easy,0,conceptual,65.9,60
436,4,1,Mathematics,Algebra,easy,0,calculation,92.2,60
437,4,1,Mathematics,Algebra,medium,1,none,116.5,100
438,4,1,Mathematics,Algebra,easy,0,silly,66.6,60
439,4,1,Mathematics,Algebra,medium,0,calculation,121.0,100
440,4,1,Mathematics,Algebra,medium,1,none,128.5,100
441,4,1,Mathematics,Geometry,hard,0,conceptual,134.6,150
442,4,1,Mathematics,Geometry,medium,0,silly,59.9,100
443,4,1,Mathematics,Geometry,medium,1,none,117.0,100
444,4,1,Mathematics,Geometry,hard,1,none,170.9,150
445,4,1,Mathematics,Geometry,easy,0,conceptual,75.6,60
446,4,1,Mathematics,Geometry,easy,1,none,74.9,60
447,4,1,Mathematics,Geometry,easy,1,none,42.4,60
448,4,1,Mathematics,Geometry,hard,1,none,159.0,150
449,4,1,Mathematics,Trigonometry,easy,0,silly,75.5,60
450,4,1,Mathematics,Trigonometry,easy,0,silly,61.6,60
451,4,1,Mathematics,Trigonometry,hard,0,conceptual,191.4,150
452,4,1,Mathematics,Trigonometry,medium,1,none,112.7,100
453,4,1,Mathematics,Trigonometry,hard,0,silly,219.1,150
454,4,1,Mathematics,Trigonometry,hard,0,silly,229.0,150
455,4,1,Mathematics,Trigonometry,easy,0,conceptual,72.8,60
456,4,1,Mathematics,Trigonometry,hard,0,calculation,189.0,150
457,4,1,Mathematics,Calculus,medium,1,none,92.5,100
458,4,1,Mathematics,Calculus,medium,0,conceptual,145.9,100
459,4,1,Mathematics,Calculus,easy,1,none,63.1,60
460,4,1,Mathematics,Calculus,medium,1,none,137.2,100
461,4,1,Mathematics,Calculus,easy,1,none,64.3,60
462,4,1,Mathematics,Calculus,hard,0,calculation,191.0,150
463,4,1,Mathematics,Calculus,medium,1,none,87.1,100
464,4,1,Mathematics,Calculus,medium,1,none,134.4,100
465,4,1,Mathematics,Probability & Statistics,easy,0,conceptual,84.7,60
466,4,1,Mathematics,Probability & Statistics,easy,0,conceptual,64.8,60
467,4,1,Mathematics,Probability & Statistics,easy,0,silly,66.2,60
468,4,1,Mathematics,Probability & Statistics,medium,0,conceptual,118.8,100
469,4,1,Mathematics,Probability & Statistics,easy,1,none,83.9,60
470,4,1,Mathematics,Probability & Statistics,easy,0,silly,58.5,60
471,4,1,Mathematics,Probability & Statistics,medium,0,conceptual,129.4,100
472,4,1,Mathematics,Probability & Statistics,easy,0,conceptual,79.2,60
473,4,1,Mathematics,Number Theory,hard,0,conceptual,169.8,150
474,4,1,Mathematics,Number Theory,hard,0,conceptual,144.9,150
475,4,1,Mathematics,Number Theory,easy,0,conceptual,75.6,60
476,4,1,Mathematics,Number Theory,easy,0,silly,78.8,60
477,4,1,Mathematics,Number Theory,easy,0,conceptual,56.1,60
478,4,1,Mathematics,Number Theory,medium,0,silly,115.1,100
479,4,1,Mathematics,Number Theory,medium,0,conceptual,135.5,100
480,4,1,Mathematics,Number Theory,medium,0,conceptual,166.2,100
481,4,2,Mathematics,Algebra,easy,0,conceptual,98.8,60
482,4,2,Mathematics,Algebra,hard,0,conceptual,234.9,150
483,4,2,Mathematics,Algebra,hard,0,calculation,190.6,150
484,4,2,Mathematics,Algebra,easy,1,none,56.1,60
485,4,2,Mathematics,Algebra,easy,1,none,98.0,60
486,4,2,Mathematics,Algebra,easy,0,silly,69.6,60
487,4,2,Mathematics,Algebra,easy,1,none,72.2,60
488,4,2,Mathematics,Algebra,hard,0,calculation,135.8,150
489,4,2,Mathematics,Geometry,easy,1,none,78.2,60
490,4,2,Mathematics,Geometry,medium,1,none,108.7,100
491,4,2,Mathematics,Geometry,easy,1,none,54.1,60
492,4,2,Mathematics,Geometry,hard,1,none,139.2,150
493,4,2,Mathematics,Geometry,easy,0,calculation,70.9,60
494,4,2,Mathematics,Geometry,easy,1,none,66.2,60
495,4,2,Mathematics,Geometry,medium,1,none,79.4,100
496,4,2,Mathematics,Geometry,medium,1,none,119.1,100
497,4,2,Mathematics,Trigonometry,hard,0,calculation,163.4,150
498,4,2,Mathematics,Trigonometry,medium,0,conceptual,118.3,100
499,4,2,Mathematics,Trigonometry,medium,0,calculation,118.3,100
500,4,2,Mathematics,Trigonometry,easy,0,conceptual,87.2,60
501,4,2,Mathematics,Trigonometry,medium,0,calculation,97.2,100
502,4,2,Mathematics,Trigonometry,easy,1,none,89.4,60
503,4,2,Mathematics,Trigonometry,medium,1,none,94.8,100
504,4,2,Mathematics,Trigonometry,easy,1,none,76.6,60
505,4,2,Mathematics,Calculus,medium,0,conceptual,170.2,100
506,4,2,Mathematics,Calculus,easy,1,none,77.1,60
507,4,2,Mathematics,Calculus,easy,1,none,70.3,60
508,4,2,Mathematics,Calculus,medium,0,conceptual,130.1,100
509,4,2,Mathematics,Calculus,easy,1,none,66.4,60
510,4,2,Mathematics,Calculus,medium,0,conceptual,156.6,100
511,4,2,Mathematics,Calculus,easy,1,none,93.5,60
512,4,2,Mathematics,Calculus,easy,1,none,52.5,60
513,4,2,Mathematics,Probability & Statistics,easy,0,conceptual,95.2,60
514,4,2,Mathematics,Probability & Statistics,easy,1,none,71.6,60
515,4,2,Mathematics,Probability & Statistics,hard,0,silly,181.7,150
516,4,2,Mathematics,Probability & Statistics,easy,1,none,73.4,60
517,4,2,Mathematics,Probability & Statistics,medium,0,conceptual,117.7,100
518,4,2,Mathematics,Probability & Statistics,medium,0,conceptual,57.6,100
519,4,2,Mathematics,Probability & Statistics,easy,0,silly,61.6,60
520,4,2,Mathematics,Probability & Statistics,hard,0,conceptual,155.6,150
521,4,2,Mathematics,Number Theory,easy,1,none,71.6,60
522,4,2,Mathematics,Number Theory,easy,1,none,65.7,60
523,4,2,Mathematics,Number Theory,easy,0,calculation,79.9,60
524,4,2,Mathematics,Number Theory,medium,0,conceptual,93.3,100
525,4,2,Mathematics,Number Theory,medium,0,conceptual,95.8,100
526,4,2,Mathematics,Number Theory,hard,0,calculation,143.3,150
527,4,2,Mathematics,Number Theory,hard,0,calculation,190.3,150
528,4,2,Mathematics,Number Theory,easy,0,silly,65.4,60
529,4,3,Mathematics,Algebra,medium,1,none,167.1,100
530,4,3,Mathematics,Algebra,medium,1,none,107.3,100
531,4,3,Mathematics,Algebra,easy,1,none,90.5,60
532,4,3,Mathematics,Algebra,hard,0,conceptual,188.8,150
533,4,3,Mathematics,Algebra,easy,1,none,94.3,60
534,4,3,Mathematics,Algebra,medium,0,silly,84.0,100
535,4,3,Mathematics,Algebra,medium,0,conceptual,82.5,100
536,4,3,Mathematics,Algebra,medium,1,none,92.1,100
537,4,3,Mathematics,Geometry,easy,0,conceptual,45.4,60
538,4,3,Mathematics,Geometry,medium,1,none,54.6,100
539,4,3,Mathematics,Geometry,easy,1,none,55.9,60
540,4,3,Mathematics,Geometry,easy,0,silly,45.5,60
541,4,3,Mathematics,Geometry,hard,0,calculation,165.5,150
542,4,3,Mathematics,Geometry,easy,0,calculation,59.4,60
543,4,3,Mathematics,Geometry,hard,0,conceptual,191.7,150
544,4,3,Mathematics,Geometry,easy,1,none,65.9,60
545,4,3,Mathematics,Trigonometry,medium,1,none,132.0,100
546,4,3,Mathematics,Trigonometry,easy,0,conceptual,101.5,60
547,4,3,Mathematics,Trigonometry,hard,0,conceptual,236.6,150
548,4,3,Mathematics,Trigonometry,easy,0,conceptual,77.6,60
549,4,3,Mathematics,Trigonometry,easy,0,conceptual,90.8,60
550,4,3,Mathematics,Trigonometry,easy,0,conceptual,54.7,60
551,4,3,Mathematics,Trigonometry,easy,0,conceptual,86.1,60
552,4,3,Mathematics,Trigonometry,hard,0,conceptual,195.8,150
553,4,3,Mathematics,Calculus,easy,1,none,66.1,60
554,4,3,Mathematics,Calculus,easy,1,none,59.9,60
555,4,3,Mathematics,Calculus,easy,1,none,60.5,60
556,4,3,Mathematics,Calculus,hard,1,none,229.2,150
557,4,3,Mathematics,Calculus,medium,0,silly,125.2,100
558,4,3,Mathematics,Calculus,medium,0,silly,145.9,100
559,4,3,Mathematics,Calculus,hard,0,silly,203.0,150
560,4,3,Mathematics,Calculus,medium,1,none,158.6,100
561,4,3,Mathematics,Probability & Statistics,hard,0,conceptual,236.9,150
562,4,3,Mathematics,Probability & Statistics,medium,0,conceptual,96.9,100
563,4,3,Mathematics,Probability & Statistics,easy,0,silly,79.3,60
564,4,3,Mathematics,Probability & Statistics,easy,0,calculation,82.3,60
565,4,3,Mathematics,Probability & Statistics,medium,0,conceptual,141.5,100
566,4,3,Mathematics,Probability & Statistics,medium,0,silly,129.2,100
567,4,3,Mathematics,Probability & Statistics,medium,1,none,90.9,100
568,4,3,Mathematics,Probability & Statistics,easy,0,calculation,67.4,60
569,4,3,Mathematics,Number Theory,medium,0,conceptual,95.1,100
570,4,3,Mathematics,Number Theory,medium,1,none,131.9,100
571,4,3,Mathematics,Number Theory,medium,0,silly,123.6,100
572,4,3,Mathematics,Number Theory,medium,1,none,82.6,100
573,4,3,Mathematics,Number Theory,hard,0,silly,141.5,150
574,4,3,Mathematics,Number Theory,hard,0,conceptual,138.3,150
575,4,3,Mathematics,Number Theory,easy,1,none,65.8,60
576,4,3,Mathematics,Number Theory,hard,0,conceptual,216.8,150
577,5,1,Mathematics,Algebra,easy,0,conceptual,80.7,60
578,5,1,Mathematics,Algebra,easy,1,none,66.2,60
579,5,1,Mathematics,Algebra,easy,0,conceptual,68.3,60
580,5,1,Mathematics,Algebra,easy,0,conceptual,76.8,60
581,5,1,Mathematics,Algebra,medium,0,silly,107.2,100
582,5,1,Mathematics,Algebra,medium,0,conceptual,186.3,100
583,5,1,Mathematics,Algebra,hard,0,calculation,213.2,150
584,5,1,Mathematics,Algebra,medium,0,calculation,161.3,100
585,5,1,Mathematics,Geometry,easy,0,conceptual,75.9,60
586,5,1,Mathematics,Geometry,easy,0,conceptual,62.2,60
587,5,1,Mathematics,Geometry,medium,1,none,134.0,100
588,5,1,Mathematics,Geometry,easy,0,silly,84.1,60
589,5,1,Mathematics,Geometry,easy,0,calculation,82.5,60
590,5,1,Mathematics,Geometry,medium,1,none,106.1,100
591,5,1,Mathematics,Geometry,medium,0,silly,128.8,100
592,5,1,Mathematics,Geometry,medium,0,silly,112.3,100
593,5,1,Mathematics,Trigonometry,easy,0,silly,80.9,60
594,5,1,Mathematics,Trigonometry,easy,0,conceptual,47.2,60
595,5,1,Mathematics,Trigonometry,medium,1,none,113.2,100
596,5,1,Mathematics,Trigonometry,hard,0,conceptual,134.1,150
597,5,1,Mathematics,Trigonometry,medium,0,conceptual,174.2,100
598,5,1,Mathematics,Trigonometry,easy,0,conceptual,76.1,60
599,5,1,Mathematics,Trigonometry,medium,0,conceptual,95.5,100
600,5,1,Mathematics,Trigonometry,easy,0,conceptual,89.4,60
601,5,1,Mathematics,Calculus,medium,1,none,130.1,100
602,5,1,Mathematics,Calculus,easy,0,silly,68.0,60
603,5,1,Mathematics,Calculus,hard,0,conceptual,101.3,150
604,5,1,Mathematics,Calculus,medium,1,none,141.0,100
605,5,1,Mathematics,Calculus,hard,0,conceptual,85.6,150
606,5,1,Mathematics,Calculus,medium,1,none,120.9,100
607,5,1,Mathematics,Calculus,easy,0,calculation,59.2,60
608,5,1,Mathematics,Calculus,medium,1,none,116.5,100
609,5,1,Mathematics,Probability & Statistics,medium,0,conceptual,115.2,100
610,5,1,Mathematics,Probability & Statistics,medium,0,silly,109.6,100
611,5,1,Mathematics,Probability & Statistics,easy,0,conceptual,71.1,60
612,5,1,Mathematics,Probability & Statistics,easy,1,none,71.3,60
613,5,1,Mathematics,Probability & Statistics,easy,1,none,80.7,60
614,5,1,Mathematics,Probability & Statistics,hard,1,none,190.7,150
615,5,1,Mathematics,Probability & Statistics,easy,0,conceptual,63.7,60
616,5,1,Mathematics,Probability & Statistics,medium,1,none,100.8,100
617,5,1,Mathematics,Number Theory,easy,1,none,79.2,60
618,5,1,Mathematics,Number Theory,hard,0,conceptual,142.0,150
619,5,1,Mathematics,Number Theory,easy,1,none,45.7,60
620,5,1,Mathematics,Number Theory,medium,0,silly,37.1,100
621,5,1,Mathematics,Number Theory,easy,1,none,66.6,60
622,5,1,Mathematics,Number Theory,easy,1,none,63.4,60
623,5,1,Mathematics,Number Theory,easy,1,none,79.2,60
624,5,1,Mathematics,Number Theory,easy,1,none,78.0,60
625,5,2,Mathematics,Algebra,medium,0,calculation,99.7,100
626,5,2,Mathematics,Algebra,hard,1,none,205.9,150
627,5,2,Mathematics,Algebra,easy,0,conceptual,45.3,60
628,5,2,Mathematics,Algebra,hard,0,conceptual,176.3,150
629,5,2,Mathematics,Algebra,hard,0,silly,144.6,150
630,5,2,Mathematics,Algebra,medium,0,conceptual,111.7,100
631,5,2,Mathematics,Algebra,medium,0,silly,133.8,100
632,5,2,Mathematics,Algebra,easy,1,none,51.1,60
633,5,2,Mathematics,Geometry,easy,1,none,74.6,60
634,5,2,Mathematics,Geometry,easy,0,silly,56.8,60
635,5,2,Mathematics,Geometry,medium,0,conceptual,158.0,100
636,5,2,Mathematics,Geometry,easy,0,conceptual,71.0,60
637,5,2,Mathematics,Geometry,hard,0,conceptual,205.9,150
638,5,2,Mathematics,Geometry,easy,1,none,91.2,60
639,5,2,Mathematics,Geometry,medium,0,calculation,135.2,100
640,5,2,Mathematics,Geometry,hard,1,none,221.8,150
641,5,2,Mathematics,Trigonometry,medium,0,conceptual,120.9,100
642,5,2,Mathematics,Trigonometry,easy,0,conceptual,68.9,60
643,5,2,Mathematics,Trigonometry,medium,0,conceptual,171.5,100
644,5,2,Mathematics,Trigonometry,medium,0,conceptual,132.6,100
645,5,2,Mathematics,Trigonometry,medium,0,conceptual,99.1,100
646,5,2,Mathematics,Trigonometry,medium,1,none,87.3,100
647,5,2,Mathematics,Trigonometry,medium,0,silly,134.8,100
648,5,2,Mathematics,Trigonometry,easy,0,conceptual,61.3,60
649,5,2,Mathematics,Calculus,easy,1,none,84.5,60
650,5,2,Mathematics,Calculus,medium,1,none,150.9,100
651,5,2,Mathematics,Calculus,easy,0,silly,67.2,60
652,5,2,Mathematics,Calculus,easy,0,conceptual,54.5,60
653,5,2,Mathematics,Calculus,easy,0,calculation,57.6,60
654,5,2,Mathematics,Calculus,medium,0,silly,113.9,100
655,5,2,Mathematics,Calculus,medium,0,silly,144.8,100
656,5,2,Mathematics,Calculus,medium,0,conceptual,105.4,100
657,5,2,Mathematics,Probability & Statistics,easy,1,none,84.7,60
658,5,2,Mathematics,Probability & Statistics,medium,1,none,109.2,100
659,5,2,Mathematics,Probability & Statistics,medium,0,calculation,113.4,100
660,5,2,Mathematics,Probability & Statistics,easy,1,none,55.0,60
661,5,2,Mathematics,Probability & Statistics,easy,1,none,56.8,60
662,5,2,Mathematics,Probability & Statistics,easy,0,conceptual,94.5,60
663,5,2,Mathematics,Probability & Statistics,easy,0,conceptual,78.6,60
664,5,2,Mathematics,Probability & Statistics,hard,0,calculation,161.6,150
665,5,2,Mathematics,Number Theory,easy,1,none,45.9,60
666,5,2,Mathematics,Number Theory,hard,1,none,132.4,150
667,5,2,Mathematics,Number Theory,medium,1,none,83.0,100
668,5,2,Mathematics,Number Theory,easy,0,conceptual,67.1,60
669,5,2,Mathematics,Number Theory,medium,1,none,98.5,100
670,5,2,Mathematics,Number Theory,hard,1,none,176.7,150
671,5,2,Mathematics,Number Theory,hard,1,none,156.1,150
672,5,2,Mathematics,Number Theory,medium,1,none,86.7,100
673,5,3,Mathematics,Algebra,easy,0,calculation,61.5,60
674,5,3,Mathematics,Algebra,easy,0,silly,70.4,60
675,5,3,Mathematics,Algebra,medium,0,conceptual,144.2,100
676,5,3,Mathematics,Algebra,easy,0,conceptual,55.4,60
677,5,3,Mathematics,Algebra,medium,0,calculation,114.9,100
678,5,3,Mathematics,Algebra,easy,1,none,86.2,60
679,5,3,Mathematics,Algebra,medium,1,none,114.8,100
680,5,3,Mathematics,Algebra,easy,1,none,58.4,60
681,5,3,Mathematics,Geometry,easy,0,conceptual,86.0,60
682,5,3,Mathematics,Geometry,hard,0,silly,187.2,150
683,5,3,Mathematics,Geometry,easy,0,conceptual,65.9,60
684,5,3,Mathematics,Geometry,medium,0,conceptual,73.6,100
685,5,3,Mathematics,Geometry,easy,0,silly,73.6,60
686,5,3,Mathematics,Geometry,medium,0,conceptual,160.4,100
687,5,3,Mathematics,Geometry,medium,0,conceptual,107.6,100
688,5,3,Mathematics,Geometry,easy,0,calculation,74.0,60
689,5,3,Mathematics,Trigonometry,medium,0,calculation,78.6,100
690,5,3,Mathematics,Trigonometry,easy,1,none,80.9,60
691,5,3,Mathematics,Trigonometry,easy,1,none,77.9,60
692,5,3,Mathematics,Trigonometry,medium,0,conceptual,144.3,100
693,5,3,Mathematics,Trigonometry,medium,1,none,86.1,100
694,5,3,Mathematics,Trigonometry,easy,0,conceptual,90.6,60
695,5,3,Mathematics,Trigonometry,medium,0,calculation,80.3,100
696,5,3,Mathematics,Trigonometry,hard,0,conceptual,154.8,150
697,5,3,Mathematics,Calculus,medium,0,conceptual,107.6,100
698,5,3,Mathematics,Calculus,medium,0,silly,146.1,100
699,5,3,Mathematics,Calculus,easy,0,conceptual,63.0,60
700,5,3,Mathematics,Calculus,easy,0,silly,100.6,60
701,5,3,Mathematics,Calculus,easy,1,none,64.1,60
702,5,3,Mathematics,Calculus,medium,1,none,140.2,100
703,5,3,Mathematics,Calculus,easy,1,none,63.3,60
704,5,3,Mathematics,Calculus,medium,1,none,79.1,100
705,5,3,Mathematics,Probability & Statistics,easy,1,none,61.5,60
706,5,3,Mathematics,Probability & Statistics,easy,0,conceptual,84.0,60
707,5,3,Mathematics,Probability & Statistics,hard,0,calculation,203.3,150
708,5,3,Mathematics,Probability & Statistics,easy,1,none,69.9,60
709,5,3,Mathematics,Probability & Statistics,easy,1,none,92.5,60
710,5,3,Mathematics,Probability & Statistics,medium,0,conceptual,97.2,100
711,5,3,Mathematics,Probability & Statistics,hard,0,conceptual,215.1,150
712,5,3,Mathematics,Probability & Statistics,hard,0,conceptual,186.3,150
713,5,3,Mathematics,Number Theory,medium,0,conceptual,62.5,100
714,5,3,Mathematics,Number Theory,medium,1,none,120.6,100
715,5,3,Mathematics,Number Theory,medium,1,none,137.9,100
716,5,3,Mathematics,Number Theory,easy,1,none,69.5,60
717,5,3,Mathematics,Number Theory,medium,0,calculation,144.0,100
718,5,3,Mathematics,Number Theory,medium,1,none,117.3,100
719,5,3,Mathematics,Number Theory,easy,1,none,79.4,60
720,5,3,Mathematics,Number Theory,medium,1,none,145.1,100
721,6,1,Mathematics,Algebra,hard,1,none,151.6,150
722,6,1,Mathematics,Algebra,easy,1,none,51.4,60
723,6,1,Mathematics,Algebra,easy,1,none,45.9,60
724,6,1,Mathematics,Algebra,medium,1,none,110.1,100
725,6,1,Mathematics,Algebra,easy,1,none,76.0,60
726,6,1,Mathematics,Algebra,easy,1,none,62.8,60
727,6,1,Mathematics,Algebra,easy,0,conceptual,58.5,60
728,6,1,Mathematics,Algebra,easy,1,none,45.6,60
729,6,1,Mathematics,Geometry,medium,1,none,79.1,100
730,6,1,Mathematics,Geometry,medium,1,none,39.4,100
731,6,1,Mathematics,Geometry,easy,0,calculation,78.4,60
732,6,1,Mathematics,Geometry,medium,0,calculation,83.8,100
733,6,1,Mathematics,Geometry,hard,1,none,154.4,150
734,6,1,Mathematics,Geometry,hard,1,none,157.6,150
735,6,1,Mathematics,Geometry,hard,0,conceptual,136.8,150
736,6,1,Mathematics,Geometry,easy,1,none,51.0,60
737,6,1,Mathematics,Trigonometry,hard,1,none,128.2,150
738,6,1,Mathematics,Trigonometry,medium,0,conceptual,107.3,100
739,6,1,Mathematics,Trigonometry,easy,1,none,72.3,60
740,6,1,Mathematics,Trigonometry,medium,1,none,79.3,100
741,6,1,Mathematics,Trigonometry,medium,1,none,70.4,100
742,6,1,Mathematics,Trigonometry,medium,1,none,97.7,100
743,6,1,Mathematics,Trigonometry,easy,1,none,58.7,60
744,6,1,Mathematics,Trigonometry,medium,1,none,85.2,100
745,6,1,Mathematics,Calculus,medium,1,none,110.1,100
746,6,1,Mathematics,Calculus,hard,1,none,124.9,150
747,6,1,Mathematics,Calculus,easy,1,none,85.4,60
748,6,1,Mathematics,Calculus,easy,0,conceptual,57.2,60
749,6,1,Mathematics,Calculus,medium,1,none,109.0,100
750,6,1,Mathematics,Calculus,medium,1,none,127.9,100
751,6,1,Mathematics,Calculus,medium,1,none,95.7,100
752,6,1,Mathematics,Calculus,easy,1,none,65.4,60
753,6,1,Mathematics,Probability & Statistics,hard,1,none,191.7,150
754,6,1,Mathematics,Probability & Statistics,hard,1,none,161.6,150
755,6,1,Mathematics,Probability & Statistics,medium,1,none,88.0,100
756,6,1,Mathematics,Probability & Statistics,hard,1,none,124.5,150
757,6,1,Mathematics,Probability & Statistics,easy,1,none,42.9,60
758,6,1,Mathematics,Probability & Statistics,hard,0,calculation,127.8,150
759,6,1,Mathematics,Probability & Statistics,easy,1,none,79.2,60
760,6,1,Mathematics,Probability & Statistics,medium,1,none,106.3,100
761,6,1,Mathematics,Number Theory,medium,1,none,154.3,100
762,6,1,Mathematics,Number Theory,easy,1,none,70.3,60
763,6,1,Mathematics,Number Theory,medium,0,conceptual,146.7,100
764,6,1,Mathematics,Number Theory,medium,1,none,162.0,100
765,6,1,Mathematics,Number Theory,easy,0,conceptual,69.0,60
766,6,1,Mathematics,Number Theory,medium,1,none,62.0,100
767,6,1,Mathematics,Number Theory,medium,0,calculation,119.1,100
768,6,1,Mathematics,Number Theory,medium,1,none,145.3,100
769,6,2,Mathematics,Algebra,hard,1,none,111.6,150
770,6,2,Mathematics,Algebra,easy,1,none,65.8,60
771,6,2,Mathematics,Algebra,hard,1,none,156.8,150
772,6,2,Mathematics,Algebra,medium,0,conceptual,119.9,100
773,6,2,Mathematics,Algebra,easy,1,none,62.4,60
774,6,2,Mathematics,Algebra,hard,1,none,151.6,150
775,6,2,Mathematics,Algebra,medium,1,none,100.5,100
776,6,2,Mathematics,Algebra,hard,1,none,139.2,150
777,6,2,Mathematics,Geometry,medium,1,none,99.0,100
778,6,2,Mathematics,Geometry,easy,1,none,53.2,60
779,6,2,Mathematics,Geometry,easy,0,conceptual,52.9,60
780,6,2,Mathematics,Geometry,medium,1,none,98.0,100
781,6,2,Mathematics,Geometry,medium,1,none,127.1,100
782,6,2,Mathematics,Geometry,medium,1,none,129.3,100
783,6,2,Mathematics,Geometry,hard,1,none,192.6,150
784,6,2,Mathematics,Geometry,easy,0,conceptual,84.2,60
785,6,2,Mathematics,Trigonometry,medium,1,none,84.8,100
